Date;Precipitation;MaxTemp;MinTemp;Insolation;Evaporation;AvgTemp;AvgHumidity;AvgWindSpeed;Precipitation__2
36078.0;27.4;33.1;23.3;5.4;2.8;27.42;88.75;0.533333;0.0
36079.0;3.6;32.8;23.9;7.3;1.5;27.5;86.75;1.033333;0.0
36080.0;1.4;32.9;23.5;9.2;2.0;27.92;80.25;2.4;27.4
36081.0;0.0;33.7;23.1;9.3;2.3;27.88;77.0;1.966667;3.6
36082.0;1.0;33.9;22.7;7.5;3.0;27.92;76.5;1.5;1.4
36083.0;0.0;33.3;22.9;9.3;2.8;27.72;77.25;2.633333;0.0
36084.0;0.0;33.2;23.0;8.1;2.9;27.34;83.0;2.2;1.0
36085.0;1.8;31.7;22.3;6.8;2.8;27.48;79.75;2.3;0.0
36086.0;0.0;33.2;22.4;9.2;2.5;27.5;73.0;2.4;0.0
36087.0;0.8;34.0;22.7;10.0;3.2;27.72;78.75;2.566667;1.8
36088.0;0.1;33.3;24.1;3.4;2.8;27.4;82.5;2.366667;0.0
36089.0;0.0;33.0;22.5;4.3;1.5;27.94;76.75;1.766667;0.8
36090.0;1.0;33.3;21.7;6.1;3.6;27.1;80.25;1.633333;0.1
36091.0;10.0;33.3;22.4;8.7;2.4;27.02;82.75;2.766667;0.0
36092.0;10.6;32.9;23.7;6.3;2.0;27.1;82.0;2.4;1.0
36093.0;0.0;33.4;22.9;7.9;1.8;27.54;75.75;2.3;10.0
36094.0;3.2;33.0;22.5;6.6;2.6;27.26;83.25;2.433333;10.6
36095.0;0.0;34.9;22.3;10.2;3.0;28.4;69.25;2.3;0.0
36096.0;0.0;34.0;22.9;8.3;2.5;27.86;73.25;2.166667;3.2
36097.0;0.0;34.9;23.1;8.7;3.0;28.64;69.25;2.766667;0.0
36098.0;6.0;34.3;23.1;7.6;3.5;28.0;80.75;2.6;0.0
36099.0;21.3;33.6;24.3;4.7;2.6;27.0;90.75;1.166667;0.0
36100.0;12.4;31.1;22.9;0.4;1.3;26.8;93.75;0.766667;6.0
36101.0;11.0;33.3;22.6;4.3;1.2;27.1;88.0;1.3;21.3
36102.0;5.6;33.3;23.1;7.3;1.7;27.18;80.0;2.466667;12.4
36103.0;1.0;33.0;22.3;6.1;2.5;27.58;81.75;1.466667;11.0
36104.0;0.0;33.2;23.5;5.1;2.1;27.7;80.5;2.1;5.6
36105.0;0.0;33.4;23.5;7.8;2.4;27.98;80.25;1.866667;1.0
36106.0;8.5;33.3;23.7;6.6;2.6;27.16;87.75;1.6;0.0
36107.0;0.0;32.3;22.9;8.6;2.2;27.56;79.25;2.7;0.0
36108.0;0.4;32.6;23.7;4.9;2.7;27.54;81.75;1.833333;8.5
36109.0;0.8;33.9;23.1;8.6;2.1;28.28;79.75;2.1;0.0
36110.0;0.0;33.1;23.0;7.9;2.8;27.8;77.75;2.1;0.4
36111.0;0.0;34.4;23.5;6.9;2.7;28.22;79.5;2.066667;0.8
36112.0;16.6;34.1;24.4;8.0;2.7;27.84;82.5;1.833333;0.0
36113.0;2.3;32.1;23.2;5.7;2.2;27.48;87.25;2.066667;0.0
36114.0;0.0;33.1;22.6;8.0;1.7;27.74;80.0;2.633333;16.6
36115.0;0.6;32.9;22.3;6.4;2.5;27.58;80.0;1.633333;2.3
36116.0;0.2;32.8;23.2;6.6;2.0;27.46;82.0;1.866667;0.0
36117.0;19.9;31.6;22.9;1.0;2.5;26.44;87.5;1.133333;0.6
36118.0;0.0;32.7;22.7;6.3;1.7;27.56;81.0;2.3;0.2
36119.0;0.0;33.5;23.3;6.3;2.4;27.06;85.75;1.8;19.9
36120.0;2.7;33.2;23.9;5.5;2.4;27.58;84.0;1.766667;0.0
36121.0;0.0;33.3;24.7;5.2;2.1;27.96;83.5;2.666667;0.0
36122.0;0.0;32.6;24.2;1.3;2.4;26.98;87.25;1.233333;2.7
36123.0;0.0;31.9;23.7;2.8;2.0;26.78;88.25;1.166667;0.0
36124.0;9.8;32.7;24.3;2.5;1.6;27.32;80.25;2.9;0.0
36125.0;3.4;32.2;23.3;3.8;2.0;27.5;87.25;0.933333;0.0
36126.0;6.0;32.6;23.7;5.2;1.8;26.94;89.5;1.0;9.8
36127.0;52.0;33.5;22.3;7.8;1.5;27.4;83.5;2.066667;3.4
36128.0;0.0;33.3;24.5;4.9;1.9;27.38;79.75;1.866667;6.0
36129.0;2.4;34.0;24.3;6.3;2.5;28.16;82.5;1.866667;52.0
36130.0;3.0;33.4;23.3;8.1;2.2;28.26;80.75;2.4;0.0
36131.0;0.0;34.1;24.1;6.7;2.5;27.9;81.75;0.866667;2.4
36132.0;1.9;33.1;22.3;5.9;2.3;27.56;81.5;2.366667;3.0
36133.0;0.0;34.2;23.2;8.8;2.1;27.98;77.25;2.166667;0.0
36134.0;0.0;33.7;23.6;8.1;3.4;28.06;78.0;2.366667;1.9
36135.0;10.7;32.8;23.7;5.2;2.1;27.68;84.5;1.833333;0.0
36136.0;0.0;33.7;22.5;8.2;1.9;27.88;78.75;2.6;0.0
36137.0;0.0;33.6;22.5;7.1;3.1;27.7;75.0;1.633333;10.7
36138.0;0.0;33.8;23.9;8.4;2.5;27.86;75.75;2.133333;0.0
36139.0;1.6;32.5;23.7;4.2;2.8;27.68;79.25;2.2;0.0
36140.0;1.8;33.0;22.3;4.8;2.3;27.62;77.75;2.666667;0.0
36141.0;0.0;34.4;21.5;9.4;2.6;27.8;71.25;1.9;1.6
36142.0;0.2;33.6;23.6;9.2;3.1;27.5;75.5;2.366667;1.8
36143.0;23.5;33.8;22.9;6.7;3.0;26.76;84.5;2.533333;0.0
36144.0;7.6;32.7;22.5;6.2;1.9;27.42;87.25;1.733333;0.2
36145.0;0.0;33.0;21.9;8.0;1.9;27.38;76.25;2.566667;23.5
36146.0;0.0;33.4;23.5;8.5;2.7;27.46;81.25;2.633333;7.6
36147.0;3.2;33.1;22.7;7.8;2.3;27.84;78.0;2.3;0.0
36148.0;0.5;34.5;23.9;6.7;2.6;27.92;76.5;1.866667;0.0
36149.0;8.6;30.9;22.5;0.8;2.6;25.68;90.75;1.266667;3.2
36150.0;97.0;31.5;21.6;1.8;1.2;24.76;89.75;1.433333;0.5
36151.0;33.8;30.3;21.5;2.3;1.2;24.56;89.75;0.766667;8.6
36152.0;4.6;30.6;22.1;0.6;1.4;24.58;90.25;1.533333;97.0
36153.0;3.0;32.4;22.7;6.5;1.5;26.18;85.25;1.2;33.8
36154.0;8.9;30.0;22.0;0.9;1.8;24.9;90.75;1.5;4.6
36155.0;24.3;30.8;23.1;1.8;1.2;25.36;91.5;0.933333;3.0
36156.0;21.2;31.5;22.9;3.3;1.0;25.5;94.25;1.533333;8.9
36157.0;10.2;31.3;22.9;4.3;0.9;25.6;89.75;1.1;24.3
36158.0;24.2;31.8;22.4;4.6;1.2;26.02;92.0;1.6;21.2
36159.0;13.5;32.5;23.7;5.9;1.0;26.58;92.0;1.633333;10.2
36160.0;3.0;32.7;22.5;7.0;1.2;27.32;86.0;1.3;24.2
36161.0;0.0;32.5;23.9;5.6;1.7;27.16;84.5;0.9;13.5
36162.0;0.0;31.5;22.5;0.5;1.8;27.36;84.0;1.966667;3.0
36163.0;8.6;33.1;23.3;7.8;1.7;27.48;85.5;2.033333;0.0
36164.0;4.9;33.1;24.1;7.2;1.7;26.84;86.75;2.0;0.0
36165.0;9.7;32.7;23.0;6.2;1.6;27.44;85.5;2.266667;8.6
36166.0;25.5;31.8;23.1;2.1;1.5;25.58;90.25;1.533333;4.9
36167.0;0.2;31.5;22.5;1.4;1.0;26.16;91.25;0.5;9.7
36168.0;0.6;32.5;22.8;4.7;1.2;26.9;82.0;0.966667;25.5
36169.0;12.1;29.7;22.8;1.0;1.9;25.14;90.75;1.266667;0.2
36170.0;1.8;30.7;22.9;2.5;1.0;25.5;88.75;1.866667;0.6
36171.0;17.6;32.2;22.5;3.4;1.8;25.76;88.75;1.9;12.1
36172.0;8.0;30.3;22.9;2.4;0.6;25.76;91.0;1.266667;1.8
36173.0;5.2;30.4;23.0;0.8;1.3;25.22;91.5;0.966667;17.6
36174.0;1.7;29.8;21.9;0.0;1.1;24.8;96.0;0.233333;8.0
36175.0;12.6;29.2;23.4;2.9;0.7;25.02;93.75;0.833333;5.2
36176.0;10.8;31.8;23.2;1.9;0.7;26.12;91.5;0.633333;1.7
36177.0;3.0;31.7;23.6;5.4;1.2;26.88;89.5;1.866667;12.6
36178.0;2.1;32.7;22.0;4.6;1.4;26.22;89.25;1.0;10.8
36179.0;21.4;31.0;23.3;5.9;1.5;26.04;87.75;1.033333;3.0
36180.0;2.4;31.3;22.9;5.0;1.2;26.38;90.75;1.166667;2.1
36181.0;3.0;31.7;22.7;7.1;1.3;26.68;88.5;1.433333;21.4
36182.0;16.4;33.1;23.1;8.5;1.6;26.6;86.5;1.433333;2.4
36183.0;11.8;32.9;23.6;8.9;1.6;26.96;87.0;1.066667;3.0
36184.0;11.4;32.6;23.1;8.0;1.7;26.68;86.25;1.133333;16.4
36185.0;12.2;32.8;23.9;6.7;2.2;27.1;90.25;1.333333;11.8
36186.0;16.8;32.9;23.5;3.5;0.9;26.48;92.5;0.266667;11.4
36187.0;0.4;33.0;23.3;4.7;1.4;27.06;87.0;0.433333;12.2
36188.0;0.7;32.3;22.1;4.4;1.5;26.88;82.75;1.366667;16.8
36189.0;0.0;32.3;22.6;6.1;2.0;27.08;82.25;1.233333;0.4
36190.0;10.9;31.8;23.5;4.7;2.4;26.28;91.5;1.866667;0.7
36191.0;31.9;31.9;23.3;3.2;1.3;25.76;88.75;0.833333;0.0
36192.0;36.3;32.8;23.3;4.2;1.1;25.84;90.25;1.333333;10.9
36193.0;30.6;32.0;22.5;1.1;1.2;25.66;93.5;1.066667;31.9
36194.0;4.3;27.9;21.9;0.0;0.9;23.88;94.25;0.833333;36.3
36195.0;8.6;31.2;23.5;5.3;0.6;25.62;89.0;1.333333;30.6
36196.0;5.7;27.9;22.5;0.5;1.4;24.94;92.25;0.766667;4.3
36197.0;7.0;31.3;22.5;6.0;0.8;25.04;86.25;1.966667;8.6
36198.0;0.0;30.1;23.1;0.0;1.4;25.9;88.25;0.8;5.7
36199.0;7.2;31.8;22.3;5.4;1.1;26.66;89.25;1.366667;7.0
36200.0;33.2;33.1;22.6;6.7;1.7;26.24;89.75;2.266667;0.0
36201.0;9.2;30.3;22.9;1.0;1.2;25.62;90.25;0.933333;7.2
36202.0;21.0;32.3;23.5;6.6;1.2;26.72;87.75;1.766667;33.2
36203.0;11.4;32.2;22.8;5.1;1.3;26.54;90.5;1.866667;9.2
36204.0;34.8;30.9;23.2;3.9;1.2;26.38;93.0;0.633333;21.0
36205.0;19.3;31.9;22.2;5.8;0.9;26.06;86.25;0.0;11.4
36206.0;1.8;31.3;23.3;4.4;1.7;26.18;88.0;1.533333;34.8
36207.0;19.6;32.5;23.5;5.9;0.7;26.84;92.75;1.333333;19.3
36208.0;21.6;30.2;22.3;1.0;1.3;25.74;96.0;1.0;1.8
36209.0;0.0;28.4;22.3;0.0;0.7;24.7;90.0;1.066667;19.6
36210.0;8.1;32.7;22.9;7.0;1.0;26.6;87.5;1.566667;21.6
36211.0;7.8;28.3;23.3;0.0;1.6;25.48;93.25;0.933333;0.0
36212.0;7.6;31.9;23.1;5.7;0.8;26.16;88.25;1.8;8.1
36213.0;8.0;32.0;23.1;5.4;1.3;26.66;89.5;1.366667;7.8
36214.0;0.3;29.2;21.9;0.7;1.2;25.06;92.75;0.333333;7.6
36215.0;10.6;30.7;23.0;4.1;1.0;25.6;85.25;1.433333;8.0
36216.0;0.4;30.8;23.6;4.7;1.3;26.2;84.75;0.933333;0.3
36217.0;6.7;31.1;22.9;1.8;1.8;25.98;91.0;0.933333;10.6
36218.0;0.0;31.7;23.9;4.2;0.6;26.5;88.0;0.4;0.4
36219.0;0.0;32.3;23.8;6.7;1.5;27.08;78.0;2.233333;6.7
36220.0;3.8;33.0;23.5;3.8;2.7;27.02;89.5;0.933333;0.0
36221.0;107.6;27.1;22.7;0.0;1.3;24.72;95.5;0.366667;0.0
36222.0;3.7;31.5;22.9;4.7;0.4;26.16;85.25;1.633333;3.8
36223.0;20.8;31.9;23.3;4.1;2.0;26.44;91.25;1.6;107.6
36224.0;2.4;31.2;23.0;5.5;1.2;26.34;88.75;0.9;3.7
36225.0;17.0;27.1;22.5;0.2;1.3;24.38;91.25;2.133333;20.8
36226.0;1.7;30.3;22.0;2.4;0.9;25.64;88.25;0.533333;2.4
36227.0;4.0;32.1;23.3;9.4;1.5;26.6;88.75;1.333333;17.0
36228.0;13.0;32.7;22.7;8.1;1.8;26.74;89.0;1.766667;1.7
36229.0;0.5;32.3;22.4;7.1;1.6;26.54;85.75;1.166667;4.0
36230.0;4.3;32.5;22.9;6.3;1.7;26.48;88.5;0.766667;13.0
36231.0;11.5;32.3;23.1;6.2;1.9;26.48;91.75;1.633333;0.5
36232.0;0.0;30.0;22.5;3.5;0.6;25.98;85.25;1.566667;4.3
36233.0;4.4;31.5;22.8;3.5;1.9;25.54;88.75;1.633333;11.5
36234.0;5.4;30.8;22.5;5.6;1.1;26.04;89.75;1.8;0.0
36235.0;15.0;29.1;22.7;4.9;1.3;25.84;89.25;2.766667;4.4
36236.0;28.7;30.1;22.1;2.2;1.3;24.76;94.0;0.9;5.4
36237.0;0.2;30.0;23.1;2.3;0.9;25.38;92.0;0.6;15.0
36238.0;10.2;30.7;22.3;2.8;1.0;25.8;94.5;0.0;28.7
36239.0;18.0;31.3;22.9;1.9;0.7;25.44;88.75;1.433333;0.2
36240.0;2.2;32.2;23.5;6.5;1.2;26.14;84.75;1.433333;10.2
36241.0;16.3;32.1;22.7;3.6;1.6;26.24;90.5;0.9;18.0
36242.0;6.5;29.7;23.3;2.4;1.0;25.8;92.75;0.8;2.2
36243.0;38.9;30.7;23.1;3.1;0.8;26.0;93.75;1.366667;16.3
36244.0;0.6;31.4;23.1;4.3;0.7;26.42;87.25;1.633333;6.5
36245.0;20.9;30.9;22.7;3.6;1.5;25.96;92.0;1.266667;38.9
36246.0;11.6;31.3;23.2;3.6;1.0;26.18;90.25;1.033333;0.6
36247.0;0.3;30.9;23.5;4.4;1.0;26.66;88.75;1.366667;20.9
36248.0;3.3;32.4;23.9;5.9;1.5;26.74;88.5;1.233333;11.6
36249.0;5.1;31.9;23.7;3.8;1.3;26.72;88.75;1.266667;0.3
36250.0;58.0;29.9;22.9;2.4;1.2;26.04;95.75;0.333333;3.3
36251.0;9.7;31.1;22.5;4.6;0.7;26.08;91.0;1.633333;5.1
36252.0;5.0;32.2;22.7;6.3;1.1;26.46;90.5;2.166667;58.0
36253.0;20.9;31.5;23.5;4.8;1.0;26.08;91.5;1.466667;9.7
36254.0;0.0;30.2;23.9;1.9;1.0;26.2;89.5;1.033333;5.0
36255.0;22.4;32.9;22.5;6.2;1.2;26.64;86.0;0.966667;20.9
36256.0;3.7;31.7;23.4;8.3;1.3;26.48;85.25;2.133333;0.0
36257.0;11.4;31.1;23.7;3.8;1.6;26.64;92.25;0.766667;22.4
36258.0;3.3;31.0;22.5;2.9;1.1;26.38;92.0;1.466667;3.7
36259.0;13.9;31.6;24.0;6.6;1.0;26.48;89.25;2.166667;11.4
36260.0;28.2;31.1;23.1;2.4;1.3;26.34;92.0;1.2;3.3
36261.0;50.3;31.9;23.0;4.5;0.7;25.72;87.75;0.666667;13.9
36262.0;1.8;32.6;23.8;8.2;1.5;27.26;85.75;1.033333;28.2
36263.0;2.1;30.1;23.0;3.2;1.6;26.46;88.0;2.266667;50.3
36264.0;10.3;31.3;23.1;3.7;1.6;26.22;93.0;0.833333;1.8
36265.0;10.4;31.5;23.8;3.9;0.9;26.4;94.25;1.533333;2.1
36266.0;46.9;31.1;23.1;2.2;1.0;26.04;94.0;0.866667;10.3
36267.0;6.5;31.9;22.1;5.2;0.9;26.14;91.25;0.866667;10.4
36268.0;3.5;32.5;22.9;7.6;0.9;26.36;85.5;0.666667;46.9
36269.0;7.3;33.1;22.7;8.6;1.5;27.04;86.75;1.866667;6.5
36270.0;9.6;32.1;23.3;8.5;1.7;26.32;88.25;1.966667;3.5
36271.0;3.4;31.9;23.3;7.4;1.6;26.44;87.5;1.033333;7.3
36272.0;3.5;32.1;22.5;3.7;1.3;26.26;90.5;1.033333;9.6
36273.0;7.8;30.6;23.3;3.2;1.2;25.52;91.25;1.966667;3.4
36274.0;4.8;32.2;23.7;6.2;0.9;26.62;86.25;1.433333;3.5
36275.0;0.1;29.5;23.4;0.0;1.4;25.88;92.5;0.5;7.8
36276.0;4.7;32.3;23.9;8.2;0.9;27.08;86.75;1.4;4.8
36277.0;12.0;31.5;23.6;3.8;1.8;26.18;87.75;2.466667;0.1
36278.0;0.0;28.5;23.3;0.5;1.7;25.54;88.5;1.866667;4.7
36279.0;2.9;32.5;23.7;6.1;1.4;26.52;84.75;0.733333;12.0
36280.0;6.4;31.5;23.8;3.0;1.9;26.18;91.25;1.1;0.0
36281.0;3.0;30.5;23.6;4.3;1.1;26.3;91.5;1.133333;2.9
36282.0;0.5;30.4;22.9;3.0;1.1;26.16;93.0;1.366667;6.4
36283.0;16.4;32.6;23.3;8.1;1.3;26.46;84.5;2.4;3.0
36284.0;34.7;30.8;23.2;4.0;1.8;25.78;90.25;1.1;0.5
36285.0;4.7;27.7;22.1;1.7;1.0;24.98;91.5;0.7;16.4
36286.0;19.8;29.6;23.2;3.5;0.9;25.58;94.75;0.6;34.7
36287.0;14.2;30.6;23.5;4.9;0.6;26.24;90.5;1.033333;4.7
36288.0;0.8;31.6;24.3;3.3;1.0;26.3;92.5;0.766667;19.8
36289.0;0.4;29.9;23.1;1.4;1.1;26.0;88.75;0.766667;14.2
36290.0;69.5;30.2;22.9;0.9;1.2;25.76;93.5;0.7;0.8
36291.0;3.3;31.3;22.6;4.4;0.8;25.94;88.5;0.933333;0.4
36292.0;18.2;31.4;22.6;3.6;1.3;25.88;92.5;0.733333;69.5
36293.0;1.7;30.5;23.0;5.1;1.0;26.72;88.0;1.266667;3.3
36294.0;0.0;28.7;23.5;0.5;1.3;25.76;89.75;1.1;18.2
36295.0;32.8;28.9;23.1;3.2;1.1;25.52;92.0;1.366667;1.7
36296.0;39.8;31.7;23.1;6.5;0.9;26.0;86.5;0.9;0.0
36297.0;35.7;31.6;23.4;8.0;1.6;25.96;86.5;0.966667;32.8
36298.0;4.3;30.9;23.3;2.4;1.3;25.98;93.75;1.033333;39.8
36299.0;3.8;32.3;23.5;6.0;0.9;26.52;89.0;1.3;35.7
36300.0;13.7;30.1;22.7;3.5;1.3;26.18;90.5;1.233333;4.3
36301.0;2.1;30.9;22.8;6.7;1.0;26.36;87.0;1.066667;3.8
36302.0;0.0;32.5;22.6;6.4;1.5;26.78;88.75;0.966667;13.7
36303.0;4.0;32.9;23.3;6.6;1.3;26.78;86.75;0.633333;2.1
36304.0;8.5;32.9;23.5;8.3;1.3;26.84;83.5;0.733333;0.0
36305.0;16.5;31.7;22.9;7.8;1.8;26.62;83.5;1.6;4.0
36306.0;14.7;31.6;22.3;5.8;1.6;26.36;87.5;2.033333;8.5
36307.0;0.4;32.9;23.7;9.0;1.2;27.44;81.0;1.4;16.5
36308.0;15.0;31.3;22.6;1.4;1.9;26.74;89.25;2.366667;14.7
36309.0;0.0;32.4;24.4;8.7;1.1;27.04;81.25;1.3;0.4
36310.0;4.1;31.9;24.1;5.7;2.2;27.32;86.25;1.766667;15.0
36311.0;3.1;31.2;22.8;1.2;1.7;26.18;89.25;0.433333;0.0
36312.0;9.8;32.1;22.9;3.5;1.3;26.34;86.25;0.766667;4.1
36313.0;0.0;32.8;23.1;8.3;1.4;26.86;82.75;1.066667;3.1
36314.0;0.0;32.5;24.5;9.2;2.0;27.52;78.0;1.633333;9.8
36315.0;6.4;32.5;23.7;7.7;2.4;27.06;82.0;1.866667;0.0
36316.0;8.9;33.3;23.5;7.1;1.8;26.4;87.5;1.1;0.0
36317.0;1.7;32.7;23.9;8.6;1.8;27.12;82.25;0.6;6.4
36318.0;0.0;33.3;23.3;4.2;1.9;27.0;81.75;0.866667;8.9
36319.0;10.3;32.3;22.5;5.8;2.0;26.52;87.5;1.466667;1.7
36320.0;4.2;31.5;22.7;5.6;1.2;26.14;88.75;1.2;0.0
36321.0;16.6;32.5;23.5;9.3;1.8;26.6;84.75;1.5;10.3
36322.0;8.6;32.1;23.1;6.0;2.1;26.36;87.5;1.366667;4.2
36323.0;24.3;31.1;23.2;6.4;1.2;25.96;87.0;1.333333;16.6
36324.0;7.6;32.1;23.5;8.6;1.6;26.94;79.5;1.666667;8.6
36325.0;0.0;33.3;23.0;8.6;0.5;27.88;79.25;0.933333;24.3
36326.0;0.7;31.8;23.7;4.6;4.1;26.94;84.75;2.2;7.6
36327.0;0.0;33.4;23.3;6.5;1.7;27.42;76.0;1.2;0.0
36328.0;0.0;32.7;22.9;8.5;2.2;27.12;82.75;1.366667;0.7
36329.0;0.0;32.3;22.4;7.6;2.1;26.92;81.25;1.6;0.0
36330.0;0.1;32.2;22.9;8.6;2.0;26.92;77.5;1.5;0.0
36331.0;0.4;31.7;22.5;7.7;2.2;26.68;79.0;1.166667;0.0
36332.0;0.0;32.4;23.1;8.7;2.1;27.26;79.5;1.666667;0.1
36333.0;5.0;32.2;22.9;7.4;2.3;27.0;83.5;1.2;0.4
36334.0;7.2;32.5;22.5;7.5;2.0;26.6;84.25;1.366667;0.0
36335.0;5.0;32.0;22.5;8.8;1.8;26.34;85.5;1.2;5.0
36336.0;1.9;32.1;22.3;8.4;2.0;26.42;83.25;1.366667;7.2
36337.0;12.2;32.7;22.3;7.2;1.9;26.24;82.0;2.1;5.0
36338.0;1.1;31.6;22.9;5.1;1.8;25.92;86.75;0.533333;1.9
36339.0;0.2;32.7;22.5;5.2;1.5;26.16;83.25;0.866667;12.2
36340.0;0.0;32.1;23.6;8.1;1.9;27.08;80.25;1.533333;1.1
36341.0;7.2;31.3;22.1;7.0;2.3;26.38;86.0;1.0;0.2
36342.0;0.0;32.1;22.2;10.0;1.8;27.16;82.0;1.233333;0.0
36343.0;0.5;32.5;21.9;8.4;2.2;26.04;81.25;1.7;7.2
36344.0;0.0;32.5;23.3;10.0;2.0;27.32;80.25;1.433333;0.0
36345.0;0.0;33.2;22.2;10.2;2.4;27.66;75.75;1.5;0.5
36346.0;0.0;33.1;22.7;9.6;2.8;26.92;78.0;1.133333;0.0
36347.0;0.0;33.8;22.1;9.3;2.5;27.5;77.0;1.366667;0.0
36348.0;0.6;33.5;23.2;9.8;2.7;27.6;77.0;1.3;0.0
36349.0;0.8;33.4;21.7;6.6;2.6;26.32;87.0;1.3;0.0
36350.0;0.0;31.8;22.8;7.2;2.0;25.94;82.5;1.366667;0.6
36351.0;0.0;33.3;22.1;6.4;2.0;26.78;81.0;0.733333;0.8
36352.0;0.0;32.3;22.2;10.0;2.3;27.18;78.75;1.533333;0.0
36353.0;0.5;32.2;21.7;8.4;2.8;26.12;80.5;1.766667;0.0
36354.0;0.1;32.5;22.7;9.3;2.8;26.9;76.25;1.966667;0.0
36355.0;0.0;32.5;22.4;7.5;2.7;26.8;79.0;1.4;0.5
36356.0;0.0;33.1;22.7;10.2;2.9;27.12;78.75;1.366667;0.1
36357.0;0.0;32.5;22.9;8.9;3.0;26.74;78.5;1.9;0.0
36358.0;0.0;33.2;22.5;5.0;2.7;26.26;82.75;1.433333;0.0
36359.0;4.5;32.9;22.5;4.8;2.2;25.58;86.5;0.633333;0.0
36360.0;19.6;31.3;21.3;2.4;1.3;25.22;89.5;0.766667;0.0
36361.0;7.2;31.7;22.7;8.4;1.3;25.36;85.75;1.966667;4.5
36362.0;0.0;32.1;23.1;9.2;2.0;26.78;80.75;1.733333;19.6
36363.0;5.5;33.1;23.0;10.3;2.1;26.8;82.0;1.366667;7.2
36364.0;0.0;32.5;22.7;7.5;2.5;26.94;81.0;1.4;0.0
36365.0;0.0;32.7;22.5;7.8;2.0;26.92;77.0;1.633333;5.5
36366.0;0.0;33.5;22.3;7.4;2.3;26.36;84.5;1.6;0.0
36367.0;0.0;32.4;22.4;8.3;2.0;26.98;78.75;2.4;0.0
36368.0;0.6;32.5;22.4;8.6;2.5;26.9;82.5;1.5;0.0
36369.0;0.0;31.7;22.9;8.3;2.4;26.98;82.5;1.433333;0.0
36370.0;0.0;33.1;22.6;8.9;2.4;27.28;80.0;1.933333;0.6
36371.0;0.0;33.3;22.9;9.8;2.3;27.36;80.25;1.966667;0.0
36372.0;0.0;34.5;22.5;9.0;2.6;27.54;75.75;1.2;0.0
36373.0;0.0;34.1;22.5;10.0;3.2;27.8;77.5;1.533333;0.0
36374.0;0.0;34.6;23.7;9.7;3.0;27.92;74.75;1.066667;0.0
36375.0;0.0;34.3;22.2;8.2;3.1;28.16;71.75;1.766667;0.0
36376.0;20.7;34.3;22.1;7.6;3.3;26.7;79.5;1.166667;0.0
36377.0;0.1;34.2;22.5;4.2;2.3;26.08;83.5;0.933333;0.0
36378.0;0.0;32.9;22.8;7.8;1.7;27.36;81.0;1.533333;20.7
36379.0;0.0;34.5;23.5;10.1;2.3;28.14;75.25;1.566667;0.1
36380.0;1.6;33.1;22.4;6.3;3.0;27.14;82.25;1.2;0.0
36381.0;0.0;33.3;23.5;9.5;2.4;26.98;78.75;1.5;0.0
36382.0;0.1;32.3;22.3;7.0;2.7;26.92;84.0;1.3;1.6
36383.0;5.7;32.6;23.1;7.2;1.9;26.36;85.5;0.966667;0.0
36384.0;0.0;33.2;23.5;7.1;1.8;26.94;82.5;2.033333;0.1
36385.0;0.0;32.9;22.5;9.8;1.5;27.48;79.25;2.3;5.7
36386.0;0.0;33.3;23.4;10.0;2.4;27.4;81.25;1.733333;0.0
36387.0;0.0;33.6;21.9;10.0;2.5;27.56;80.75;2.4;0.0
36388.0;5.2;32.4;22.3;7.1;2.6;26.42;83.0;2.333333;0.0
36389.0;1.3;30.2;22.3;3.9;1.9;25.98;89.75;0.166667;0.0
36390.0;0.0;32.2;21.9;7.8;1.3;26.74;81.75;2.033333;5.2
36391.0;0.0;32.3;23.0;8.8;2.1;27.26;76.75;1.633333;1.3
36392.0;9.1;33.4;23.5;7.5;3.1;26.4;84.5;2.133333;0.0
36393.0;0.0;32.6;22.7;7.8;2.2;27.42;77.5;2.3;0.0
36394.0;0.0;32.1;23.5;10.0;2.9;26.94;79.0;1.066667;9.1
36395.0;0.0;32.3;23.7;10.2;2.9;27.54;80.25;1.633333;0.0
36396.0;0.0;33.0;22.7;9.9;2.8;27.94;76.5;2.633333;0.0
36397.0;0.0;33.9;23.1;10.2;3.0;28.26;72.75;2.966667;0.0
36398.0;11.6;33.5;22.7;7.8;3.5;26.88;85.25;1.533333;0.0
36399.0;9.8;32.9;23.3;7.1;2.0;26.72;86.5;1.533333;0.0
36400.0;13.0;33.3;22.7;7.5;1.8;26.32;84.25;1.3;11.6
36401.0;0.0;32.9;23.3;9.0;1.8;27.18;80.5;2.3;9.8
36402.0;1.0;32.9;23.0;7.1;2.4;27.0;81.0;1.533333;13.0
36403.0;0.5;32.3;22.6;7.3;1.9;26.94;83.75;1.866667;0.0
36404.0;18.0;32.2;23.1;7.8;2.9;26.4;83.75;1.333333;1.0
36405.0;0.2;32.7;23.2;7.4;0.8;27.16;80.75;1.133333;0.5
36406.0;0.0;33.1;23.3;8.2;2.2;27.08;80.75;1.533333;18.0
36407.0;0.0;32.7;23.4;9.3;2.1;27.38;82.75;2.366667;0.2
36408.0;6.0;32.4;22.8;6.6;2.0;26.4;88.75;2.333333;0.0
36409.0;0.4;32.7;22.5;8.0;1.5;26.48;84.75;1.866667;0.0
36410.0;0.0;32.9;23.7;9.8;1.9;27.54;80.0;2.133333;6.0
