Date;Precipitation;MaxTemp;MinTemp;Insolation;Evaporation;AvgTemp;AvgHumidity;AvgWindSpeed
36324;0;16.7;4.6;5.3;0.7;9.54;90;0.433333
36325;0;20.4;7;6.9;0.7;12.08;85.5;0.433333
36326;0;21.3;8.8;7.2;1;14.34;83.25;0.7
36327;0;22.2;12;3.4;1;15.92;83.5;0.6
36328;0;19;13.6;0;1;15.72;88.75;2.266667
36329;20.9;16.8;15;0;1.5;15.7;94.5;0.433333
36330;1.1;18;14.8;0.1;0.5;16.08;93;0.266667
36331;0.6;22.2;14;4.8;0.2;16.94;86.5;2.433333
36332;0;22.2;15.1;4.3;0.6;17.06;86;1.4
36333;0;20.4;13.5;1.6;1.1;15.26;89.5;0.4
36334;0;20.2;10;5.4;0.6;14.16;89;0.866667
36335;0;18.6;13;0.4;0.6;15.28;90;0.966667
36336;0;21;13;2.9;0.6;15.18;86.75;1.533333
36337;0;21.8;11.2;7.8;0.8;14.8;84;2.3
36338;2;18;11.4;0;1.1;16.16;95.75;0.433333
36339;25.5;25.6;15.4;1;0.1;19.44;83.75;0.533333
36340;0.5;21.8;12.4;0;2.7;15.32;81;7.466667
36341;0.2;15;9.4;3.3;2.5;10.88;86.25;1.9
36342;0;18.2;8;7.5;0.7;13.08;81;2.533333
36343;0.3;16.8;13;0;1.2;14.92;92.75;0.433333
36344;36.8;16;12;0;0.3;13.46;84.75;1.7
36345;3.5;14.2;9.4;6.4;1;10.68;71.5;1.733333
36346;0;15.6;8;6.3;1.5;10.4;79.75;1.766667
36347;0;20.1;7.4;5.5;1.1;13.18;81.25;1.033333
36348;0.4;19.9;13;3.7;1.4;15.34;87;0.866667
36349;0;16.4;13.4;0.7;1;14.24;83.75;1.633333
36350;0;17.2;12;0;1;14.08;84.25;1.466667
36351;0;21.8;13.4;8.2;1;16.56;77.25;2.633333
36352;0;23;13.4;8.1;2.2;16.96;75;1.533333
36353;0;25;11.8;8.1;2.2;17.2;75;0.6
36354;0;23.8;12.6;8.2;4;16.56;76.75;0.966667
36355;0;25.5;11;7.5;2.7;17.22;67.75;1.366667
36356;0;25.5;14.8;5.6;2.8;18.74;77.75;0.8
36357;6.6;18.2;8.9;0;2.1;11.44;93.25;1.966667
36358;14.7;13.2;8;3;0.4;9.42;80;1.3
36359;0;11.4;6;0;1.1;9.48;95;1.6
36360;14.4;13.4;11;0;0.1;12.64;96.25;0.233333
36361;52;16.6;13.2;0.9;0.1;14.64;80.25;3.866667
36362;0.2;16.4;11;2.1;1.7;13.12;86;2.6
36363;0;16.8;10.8;7.2;0.8;12.16;82.75;1.3
36364;0;17.9;6.5;7.9;1;11.72;85.25;1.1
36365;0;16.6;9;3.6;0.6;11.52;90.75;1.533333
36366;0;24.2;8.2;8.7;0.4;15.16;82.75;0.8
36367;0;21.4;11.4;1.1;1.3;16.28;89.5;0.966667
36368;20.1;17.8;14.6;0;0.7;15.6;92.75;1.733333
36369;0;20;14;8.3;0.3;15.74;80;3.966667
36370;0;24.4;14;4.8;2;18.48;80.25;1.066667
36371;7.7;19.2;10;4.4;1.9;12.16;87.25;3.333333
36372;12.2;15.8;6.8;8.6;1;10;77.25;1.2
36373;0;20;4.8;8.6;1.1;11.08;76;0.5
36374;0;21.9;7.4;8.6;1.4;13.22;66;0.233333
36375;0;19.8;8;7.9;1.6;13.16;84.25;1.833333
36376;0;24.2;8.4;8.3;1;14.42;79.75;0.466667
36377;0;26.6;10.4;8.6;2;17.32;71;0.833333
36378;0;29.7;12.8;7.5;2.6;20.34;64;1.366667
36379;3;21.6;11;0.2;4.4;14.68;83.25;1.933333
36380;21.5;14.4;5.2;8.8;1;9.16;70.75;2
36381;0;18.8;4.2;7.2;2.2;10.92;71.75;1.1
36382;0;26.1;7.8;7.9;2.3;15.78;73.75;0.866667
36383;0;29.2;14.4;8.3;2.9;20.62;73.25;0.466667
36384;0;21.8;14.6;0.2;2.4;16.44;84.25;2.866667
36385;5.3;14.6;9.8;0;0.7;11.04;72.5;2.833333
36386;0.9;13.2;4;8.9;1.8;8.04;53.5;4.366667
36387;0.8;13.8;5.4;3.8;2.6;9.24;74.5;2.533333
36388;1.4;17;7.6;8;1.2;11.64;71.75;3.5
36389;0;20.1;8.4;8.8;2.4;14.18;63;2.333333
36390;0;22.9;7.8;9.1;2.5;14.68;72.25;1.533333
36391;0;25.4;11.2;9.1;2;17.52;72.5;1.266667
36392;0;28.4;12.2;8.5;2.5;18.98;71.25;0.7
36393;0;29.3;16;9.1;3;21.7;63.75;1.766667
36394;0;22.1;15.5;0;4;17.12;87.75;2.866667
36395;0.2;16.8;15.2;0;1.5;15.92;90;2.8
36396;0;24.9;15.8;6;0.2;18.46;82.75;2.5
36397;0;26.4;13;8.1;1.3;18.7;72.25;1.533333
36398;0;20;12.4;9.9;2.9;14.84;69.5;2.566667
36399;0.2;14;10.8;0;2.5;12.62;93;0.766667
36400;38.1;19.4;13;0.1;0.1;15.96;88.5;1.333333
36401;0;20.8;14.6;0;0.7;16.52;88.25;0.233333
36402;0.2;27.6;13.2;1;0.5;20.28;78;0.1
36403;0;29.2;19.8;0;2.6;22.8;67.5;2.066667
36404;3.5;22.4;17.3;0;3;19.24;90;2.7
36405;15;21.6;17.1;0;0.3;18.94;85.25;1.1
36406;8.6;19.3;15.3;0;0.4;17.12;90.5;1.866667
36407;0;18.9;15.2;0;0.5;17.28;92.5;1.433333
36408;11.9;21.2;17.2;0;0.2;18.42;91.5;1.1
36409;5.6;28.2;16.5;8.2;0.8;20.86;71;0.933333
36410;0;34;18.3;0;2.4;23.54;64.25;3.2
36411;33.8;21;11.4;0;3.3;14.14;91.25;2.033333
36412;3.4;19.8;7.9;7.6;1.5;13.14;75.5;1.7
36413;0;19.6;7.8;10.2;2.2;12.96;67.5;1.7
36414;0;19.6;7.2;9.5;3;13.84;64.75;3.433333
36415;0;24.2;13.4;10.2;3;17.74;74.5;1.866667
36416;0;27;16;7;3;20.14;79;2.1
36417;5.6;20.6;14.6;0;2.3;16.46;91.5;2.866667
36418;13.1;19.8;11;8.5;0.2;14.98;60.5;2.8
36419;0;24.2;8.7;10.4;3.7;16.3;66.25;1.366667
36420;0;23;13;10.3;4.4;16.94;75;2.066667
36421;0;28;11.1;10.3;2.3;18.98;75.75;0.7
36422;0;19.7;13.5;0;2.8;16.36;79;1.633333
36423;0;26.4;14.1;10.6;2.1;18.96;75.75;0.566667
36424;0;21;13.5;4.4;2.3;16.44;84.75;2.633333
36425;0;21;12.6;9.8;1.4;16.08;64.75;4.466667
36426;0;20.8;12.9;9;4.1;15.92;62;4.2
36427;0;22.8;11.2;10.5;4.5;16.4;63.75;3.566667
36428;0;23.7;10.8;8;4;17.08;70;1.2
36429;0;22.8;12.5;2;2.4;17.14;78.25;0.533333
36430;0.6;21.6;15.2;4.6;1.8;17.04;73.25;3.233333
36431;0;24;14.3;1.2;2.3;19.18;82.75;1.333333
36432;6.8;19.5;11.4;3.4;1.4;14.32;72;3.166667
36433;0;23.7;6.8;10.5;2.1;15.52;69.75;1.4
36434;0.6;17.2;12.5;0;2.4;14.2;95;1.6
36435;36;17.4;11.4;7.2;0.6;13;66.25;2.2
36436;0;15.4;8;10.7;3.3;10.64;63.25;2.566667
36437;0;15.8;6.4;7;2.8;11.08;68.25;1.9
36438;0;20.6;9.4;7.8;1.7;15.36;66;2.5
36439;0.7;24;13.8;3.2;3;17.66;77.5;0.8
36440;1.2;17.9;15.8;0;1.8;16.58;93.75;1.5
36441;13.4;19.9;14.8;3.5;0.7;16.96;77.5;6.266667
36442;8.6;19.8;13.9;3.3;1.7;15.74;88.25;2.6
36443;1;21.1;11.8;7.2;1.3;15.98;67;3.2
36444;0;24.2;13.6;10.6;2.8;18.16;70;2.733333
36445;0;22.4;15.2;0.7;2.8;18.92;79.5;1.133333
36446;0.7;18.8;16.8;0;1.4;18.3;93.5;3.566667
36447;49.4;18.8;16.4;0;0.2;17.48;89;1.966667
36448;0.1;27.9;17.4;4;0.8;21.28;87.5;2.366667
36449;3.5;20.6;15.6;0;1.7;17.12;87.5;1.466667
36450;0.1;24.7;15;10;0.8;18.92;62.75;1.166667
36451;0;27.4;13.8;10.7;2.2;20.12;62.5;1.433333
36452;0;29.2;14;10.1;3.8;20.76;54.5;3.1
36453;0;26.2;14;11.2;4.7;19.44;64.75;2.7
36454;0;26.6;14.4;9.8;3.4;19.64;71.25;1.6
36455;0;23.1;16.2;3.4;2.3;18.78;73.75;3.166667
36456;0;25.1;14.4;10.4;2.4;19.1;69.75;3.966667
36457;0;25.9;16.2;8.8;3.4;20.06;69.25;3.066667
36458;0;23.2;17.4;0.4;3.4;19.64;75.5;2.3
36459;0.5;23.9;17.2;1.4;2.6;20.06;74.5;2.766667
36460;0;29;17.2;10.4;2.6;22.36;70;1.666667
36461;0;29.4;18.8;10.7;3.1;23.2;73.5;2.066667
36462;0;29.6;17.8;7.8;2.7;22.34;80.25;3.6
36463;0;26.7;19.3;10.2;2.6;21.7;75.75;4.833333
36464;0;23.4;17;9;3.4;19.2;72.75;6.466667
36465;0;26.1;16.3;9.5;3.1;20.94;63;4.233333
36466;0.2;21.4;18.3;0;3.7;19.84;90.25;0.333333
36467;18.8;27.6;18.1;4.7;0.4;21.26;78.25;1.4
36468;20.5;19.8;15.6;0;2.3;16.72;95.75;1.466667
36469;51;19.6;14.7;0.9;0.1;16.04;87.5;1.9
36470;2.5;26.4;12.2;11.1;1;19.72;65.25;2.3
36471;0;29.4;14.4;10.3;3.3;21.04;58;3.333333
36472;0;21.8;15.6;2.4;4.3;18.16;69.25;1.466667
36473;1.2;19.2;13;7.5;2.5;15.24;60.75;2.9
36474;0;20.6;10;5.1;3;15.16;65.25;1.666667
36475;0;26.2;11;11.1;2.5;18.6;62;1.733333
36476;0;28.7;14.6;9.4;3.4;21.28;58;1.6
36477;0;25.1;14.6;8.4;4.2;19.82;78;2.133333
36478;0;26.9;17.8;11.3;2.6;21.14;65.25;4.166667
36479;0;26.2;16.6;11.4;3.9;20.52;65.5;4.033333
36480;0;26.2;15.8;11;3.8;20.04;64;4.033333
36481;0;27.3;14.6;11.5;3.8;20.04;61.75;2.033333
36482;0;29;15;11.6;4;20.84;65;1.733333
36483;0;29.5;15.8;11.2;3.4;21.54;67.75;2.533333
36484;0;28.4;17.3;8.6;3;22.26;73.5;2.033333
36485;0;29.8;18.6;10.2;2.5;22.7;71.25;1.266667
36486;0;27.2;19.2;9.2;2.8;21.96;72;1.233333
36487;0;30.2;16.2;8.7;2.8;22;64.75;0.866667
36488;0;28.8;16.2;9.1;3.9;22.24;60.75;1.166667
36489;0;30;18.4;11.3;3.7;23.84;60.75;2.033333
36490;2.1;27.6;17.7;5.4;3.6;21.06;80;1.566667
36491;11.6;25.3;16.8;6.1;2.1;19.98;76.25;2.133333
36492;0.7;26.6;15.4;11.2;2;20.76;63.75;1.633333
36493;0;30.8;15;11.7;2.8;21.76;62.5;1.7
36494;0;29.1;18;11.7;4.8;22.78;67.5;3.866667
36495;0;30.4;19.8;11.6;4.4;24.36;64.75;3.733333
36496;0;35;20.2;8.9;4.4;25.88;63.75;1.333333
36497;14.2;25.4;21;1.2;3.7;22.68;87;0.533333
36498;6.3;30.8;20;11.3;1.2;25.6;63;2.866667
36499;0;31.4;20.2;11.4;4.3;24.36;63.5;2.966667
36500;4.2;21.4;16.2;0;3.3;17.6;68;2.633333
36501;0;22.3;12.8;1.2;2.1;18.26;63.75;3.2
36502;12.8;27.5;16.4;5.7;2.8;21.02;83.75;1.933333
36503;1.6;24.1;17.4;4.7;2.6;19.94;80.75;3.366667
36504;0.1;27.2;18.8;11.8;1.2;21.8;72.5;3.633333
36505;0;30;18.8;11.5;3;23;69.25;3.2
36506;0;28.5;18.9;4.7;3.4;23.12;68.75;2.1
36507;0;30;18.4;4;3.1;22.36;81.75;2.266667
36508;11.3;28.5;20.2;7.4;1.7;22.94;79.75;2.533333
36509;0.4;27.4;19.4;5.4;3.2;22.4;80.5;3.466667
36510;3.1;28.2;20.2;5.4;2.8;22.68;79.5;2.4
36511;2.3;27.3;18.2;3.5;1.8;22.06;77.75;2.433333
36512;0;29;17.6;11.9;2.4;22.32;71;3
36513;0;34.8;17.6;10.8;3.2;25.36;69.25;1.7
36514;0;27.2;19.4;11.7;4.1;22.32;67.75;2.9
36515;0;29.7;17;9.2;3.4;22.18;71.5;2.833333
36516;0;30.9;20;9.6;3.1;23.26;66;3
36517;0;26.8;14.6;12;3.8;20.52;59.25;2.533333
36518;0;31.8;16.2;11.2;4.1;23.14;66.25;2.7
36519;0;33.4;18.5;10.4;3.5;25.26;67.25;1.733333
36520;0;36.3;19.3;10.9;3.7;27.96;60.25;1.8
36521;0;38.4;23.1;10.9;5.8;30;56.75;2.066667
36522;0;29.8;22.8;3.2;6.1;24.84;77.25;2.266667
36523;0;28.6;21.2;1.6;2.8;24.24;83.25;1.9
36524;1.6;26.9;22.6;0;1.4;23.74;89.25;1.633333
36525;7.2;22.6;18.4;0;0.8;20.1;92.25;2.466667
36526;2.6;26.1;18.2;7.6;0.7;21.98;73.25;4.133333
36527;0;27;17.8;11.2;3;21.96;66.5;1.5
36528;0;24.6;17;3.1;3.5;21.3;72;3.333333
36529;0.1;27.4;19.7;4.4;2.3;22.24;81.25;0.933333
36530;0;31.8;17.8;11.2;1.7;24.4;71.75;0.933333
36531;0;31.8;21.2;8.5;3.2;25;76.75;1.5
36532;0;31.8;21.6;10.2;2.9;25.38;75.5;1.866667
36533;0;34.2;22.4;10.8;3;27.8;65.25;1.966667
36534;0;35.8;21.8;10.9;3.9;28.12;64;2.2
36535;0;32.4;24;6.8;4.6;27.6;68.5;1.366667
36536;0;35;23.4;10.6;4;28.4;63.75;2.266667
36537;0;32.4;22.4;7.7;4.5;26.56;74;1.433333
36538;1.9;32.8;23.2;2;2.8;27.4;79.5;0.666667
36539;0;33.8;22;9.5;2.2;26.92;74.25;0.933333
36540;0.1;31.4;23.8;1.4;3;26.2;80.75;0.933333
36541;0;34;23;6.7;2.1;26.6;79.75;1.3
36542;3.2;33.5;24.4;5.6;2.7;27.34;83.25;2.866667
36543;2.3;27.2;23.2;0.8;2.6;24.32;76.5;1.766667
36544;0;30;18;11.6;2.3;23.64;68;2.4
36545;0;32.8;18.6;10.3;3.8;24.96;67.25;1.4
36546;0;35.8;19.2;11.2;3.6;27.32;62.5;2
36547;0;32.6;16.8;7;2.9;25.72;70.5;3.133333
36548;0;26.8;22;0.1;9;23.72;77.5;2.266667
36549;0;28.8;19.8;9;2;24.32;74.5;4.1
36550;25;23.9;18;1.6;2.8;20.62;89.25;2.233333
36551;3.4;27.4;17;10.4;1.2;22.22;65.75;2.566667
36552;0;27.8;17.2;10.4;3.2;22.28;71;1.966667
36553;0;28.4;17.2;11.3;4.2;22.4;63;1.966667
36554;0;32.3;18.6;10.6;4;24.42;66.75;2.166667
36555;0;32.7;20.6;6.3;4;25.82;68.5;1.7
36556;2.7;27.2;21;0.9;3.5;22.86;85.5;2
36557;2.7;27;19.4;1.1;1.3;22.24;86.75;2.433333
36558;0.3;29.4;20.8;1.7;2.2;24.22;80.75;1.1
36559;0;27.4;20.1;1;1.8;23.54;87.5;1.266667
36560;6.3;27.4;18.6;6.8;1.2;22.7;80;1.966667
36561;0;29.8;18.2;11;2.2;23.76;74;1.8
36562;0;31.4;19.4;10.2;3;24.28;75;1.633333
36563;0;30.1;19.6;11;5.3;24.02;70.5;3.366667
36564;0;32.4;19.2;11.1;1.6;24.84;70.25;1.866667
36565;0;33.6;20.5;9.2;3.6;25.3;75.75;1.2
36566;31.9;32.2;20.4;11.2;3.1;25.6;71.5;1.533333
36567;0;32.8;21.3;9.6;2.9;26.08;76;1.2
36568;0;36.8;21.5;10.7;3.3;28.42;68;0.833333
36569;0;31.2;23.5;6.3;4;26.44;73;2.2
36570;6.6;25.2;20.4;0;2.8;22.04;85;5.2
36571;0.4;23.6;20.1;0.3;2.4;21.54;83.25;3
36572;1.8;27.4;17.6;10.5;1.1;22.2;67.75;3.533333
36573;0.1;27.8;18;10.4;3.7;22.18;69;2.833333
36574;0;29;18.4;10.8;3.8;22.78;65;2.8
36575;0;29.8;17.5;10.1;4.1;22.86;64;1.3
36576;0;30.6;18.5;9.2;3.6;23.62;66.75;1.366667
36577;0;29.2;19.8;3.9;3.8;24.1;71.25;0.766667
36578;0;30;20;8;2.3;24.28;74.25;2.133333
36579;0;30.8;20.2;8.7;2.8;23.64;78.25;1.2
36580;4.6;33;19.3;9;2.4;24.8;69;1.466667
36581;0;32.4;20.3;7.9;3.5;25.1;68.25;1.766667
36582;0;32;21.4;3.7;3.5;25.16;77.25;1.466667
36583;0;36.3;22.8;5.1;4.6;26.78;75.5;2.366667
36584;53.1;26.4;21.8;0;1.4;23.48;85.25;2.8
36585;0.6;23;19.6;0;1.5;21.18;81.25;1.733333
36586;2.3;23.5;20.2;0;1.7;22.16;91.25;1.066667
36587;3.3;32.2;22;8;0;25.88;81.75;0.766667
36588;0;30;21.4;3.8;2.2;24.92;80.25;0.866667
36589;0;25.8;21.6;0.1;1.9;23.08;94.75;0.233333
36590;11.7;31.3;21;6.8;0.3;24.74;84.25;0.933333
36591;7.3;24.6;21.8;0.2;1.6;22.8;89.75;1.1
36592;18.4;26.2;16.8;9;0.6;21.44;76.75;2.6
36593;1.3;25.6;16.5;3;2.2;20.56;73.75;1.566667
36594;0;26.4;17;6.5;2.8;21.32;70.25;1.733333
36595;0;28.6;17.1;7.9;2.8;21.78;73.75;1.2
36596;0;27.4;18.2;5;2.7;21.7;75.5;0.966667
36597;0;27.2;18.4;5.9;2.5;21.76;76;2.066667
36598;0;29;18;10.4;2.7;22.7;74.5;2.033333
36599;0;31.4;18.8;8.8;2.9;24.16;73.5;0.9
36600;0;32;20.4;8.6;2.5;24.72;78;0.6
36601;0;33.4;20.6;9.8;2.5;25.68;68.75;1.3
36602;9.4;30.2;19.8;6.9;4.4;23.8;81;2.3
36603;0;25.8;17.6;10.1;2.6;21;67;1.266667
36604;0;26.7;15;10.2;3.4;20.52;66;1.666667
36605;0;30.1;16.8;10.5;4;22.62;66.5;1.533333
36606;0;28.2;17.4;4.2;4.1;23.5;75;0.933333
36607;0;27.2;21.5;6;3.4;23.28;82;1.733333
36608;0;32.8;20.5;9.9;2.4;25;72.5;1.1
36609;9.7;25.8;17;4.2;3.2;20.7;86.25;2.633333
36610;10.5;27.3;16.8;9.8;1.4;21.3;70.5;2.3
36611;0;30.2;17;9.8;3.3;22.88;72.5;1.166667
36612;4.7;26.3;20;1.7;2.9;21.96;90;1.866667
36613;8;23.2;15.8;9.5;1.5;17.6;71;0.866667
36614;0;22.8;11.8;3.9;2.7;17.7;76.75;1.633333
36615;0;28.6;17.8;7.5;2.1;22.48;74;0.533333
36616;21.3;23.6;18.6;0.7;2.8;20.8;89;1.133333
36617;6;24.6;18.8;6.1;0.8;20.5;83.25;1.333333
36618;0;24;14.6;10.3;1.9;19.02;76.75;2.033333
36619;0;26;15;10.3;2.5;20.04;72;2.866667
36620;0;28;17.5;5.6;1.8;22.32;68.5;1.733333
36621;0;30.4;19.6;6.3;0.3;23.96;73.5;0.933333
36622;0;31;19;6.6;0.9;24.64;73;0.566667
36623;0;32.2;20.6;9.4;0.7;25.6;70.75;1.5
36624;0;33.2;21;10.3;0.8;26.36;69.25;1.633333
36625;0;29.8;22.4;4.9;0.9;24.44;84;1.533333
36626;0;31.3;20.4;3.7;0.6;25.14;85.25;0.866667
36627;3.4;26;18.8;0;0.7;20.8;95;0.266667
36628;19.1;20.2;15.6;0.2;0.1;17.6;92;2.266667
36629;60.3;22.4;13.8;1.6;0.2;18.36;89.5;1.866667
36630;13;24.2;16.8;7.7;0;19.04;80.75;1.133333
36631;0;25.6;13.1;9.3;0.4;18.78;78.5;1.033333
36632;0;25;16.6;4.6;0.5;20.8;78.5;1.9
36633;5.5;20.8;17;0;0.5;18.34;93.25;3.433333
36634;15.7;26.2;18;3;0.1;21.14;85.75;0.866667
36635;14;23.8;18.4;7.2;0.3;19.98;72.25;3.2
36636;0;20;16.8;0.4;0.5;18.2;85.25;4.4
36637;0.2;22;16.8;1.9;0.3;18.52;83.5;2.033333
36638;0.5;23.2;13.7;9.1;0.1;16.84;80.75;0.766667
36639;0;24.6;11.8;9.1;0.3;16.96;80.75;0.533333
36640;0;27.4;12.8;8.9;0.5;18.62;73.25;0.5
36641;0;28.3;13.8;7.7;0.4;20.1;74.25;0.4
36642;0;28.6;16.3;8.9;1;21.78;68.5;0.533333
36643;0;29.4;15.8;8.2;3.8;22.24;72.75;0.366667
36644;0;24.8;19;1;2.9;21;91.75;0.733333
36645;3.5;26.3;18.2;5.5;0.7;21.1;86.5;0.7
36646;0;30.2;18;7.5;1.6;23.14;78.75;0.7
36647;0;30.4;18.3;3.7;2.9;23.34;74.5;0.9
36648;9.9;23.6;15.5;1.2;3.1;18.36;87.75;0.933333
36649;0.2;23.8;15.7;1.1;1.2;19.7;82.75;1.5
36650;0.1;26;20;3.5;2;22.2;83;0.933333
36651;74.7;24;17.6;0.6;1.5;19.44;92.5;2.466667
36652;6.1;18.2;10.2;3.8;1.9;13.76;67.5;6.833333
36653;0;18.4;9.8;8.6;2.4;13.48;72.25;1.866667
36654;0;20;9.6;7.8;1.7;14.22;77.25;0.866667
36655;0;20.2;10.8;8.1;1.5;14.64;76.75;0.533333
36656;0;20.2;11;4.2;1.5;15.08;85;0.533333
36657;1.1;22;13.2;5.4;1.2;16.76;78.5;1.666667
36658;0;25.1;14.4;8.5;2.2;18.46;74.5;0.833333
36659;0;25.4;13.8;8.8;2.1;18.48;74;0.766667
36660;0;22.1;15;1.9;4;18.24;86.75;1.3
36661;0;21.9;17.2;0.8;1.2;19.2;85.25;2.533333
36662;5;22.5;18.8;0.5;2.3;19.74;83;2.366667
36663;2.1;19.1;14.2;0;0.3;15.38;94.75;0.633333
36664;20.8;19.6;14;1.8;0.3;15.8;83.25;2.4
36665;0;19;11.1;5.1;1.4;14.56;81.5;1.866667
36666;0;20.2;10.6;5.1;1.8;14.36;86.75;0.866667
36667;0;22.4;11;7.1;0.4;15.48;83;0.6
36668;0;23.1;11.7;8.6;1.2;16.8;80.25;1.3
36669;0;21.8;16.2;2.5;1.4;17.6;85.25;1.066667
36670;0;24.2;14.8;8.3;1.2;18.04;78.5;0.533333
36671;0;29;13.6;7.7;1.9;20.74;65;0.966667
36672;9.6;24.3;15.8;6.2;2.9;17.74;81.25;4.9
36673;0;18.6;10.2;8.5;2;13.42;75;3.033333
36674;0;18;8.4;7.2;1.9;12.18;78;2.133333
36675;0;18.2;7;7.2;1.3;11.44;78.5;0.5
36676;0;19.2;9.8;7;1.5;13.52;72.5;1.733333
36677;0;14.6;10;1.1;1.5;12.26;91.75;1.633333
36678;9.7;16;10;4.8;0.5;12.34;78.75;0.766667
36679;0.3;18;6.8;8;1;11.22;81;1.4
36680;0;21.8;7.8;7.2;0.7;13.6;85.25;0.733333
36681;0;23.4;8.8;8;1.2;16.12;78.75;0.6
36682;3.1;23.8;16.3;3;1.7;19.28;87.25;0.8
36683;36.9;20;18.8;0;0.7;19.24;98;0.2
36684;31.6;21.8;18.5;0;0.1;19.38;93;0.6
36685;11.5;22.2;18;0.5;0.2;19.2;88.5;1.166667
36686;0;20.2;15.2;2.2;0.7;16.34;88;0.966667
36687;0;26;13.8;7.3;0.7;17.66;87.75;1.633333
36688;27.2;19.6;16.2;0.3;1.2;17.08;85.75;1
36689;0.4;18.2;14.8;6.9;0.9;14.26;84.25;0.933333
36690;0;27.8;14.4;7.2;1.1;20.16;77.75;0.733333
36691;0;29.4;16;8.1;1.8;21.68;74.25;1.1
36692;0;30.8;16;7.5;2.4;22.24;68.75;0.533333
36693;1.6;24.7;16.4;1;3.1;19.42;82.5;1.7
36694;17.6;16.6;13.4;0;1;14.48;94.5;2.5
36695;12.4;15.7;13.2;0;0.1;14.84;96;3
36696;35.2;16.6;12.7;0;0.4;14;95;1.7
36697;8.1;15.2;9.5;4.4;0.3;10.98;75.5;3.766667
36698;0;13.9;6.5;7.9;1.3;9.54;69;2.9
36699;0;18.4;4.5;7.6;1.5;10.48;71.75;0.666667
36700;0;22.2;5.4;7.4;1.4;13;73.5;0.266667
36701;0;29.4;11.8;6.2;1.8;20.94;50.5;2.433333
36702;0;25.2;15.1;7.9;5.4;17.58;75.5;3.633333
36703;0;17.3;11.3;1;1.8;13.96;86.25;2.1
36704;0.5;21.6;13.4;7.8;0.8;16.72;79;2.3
36705;0;28.9;16;1.3;1.4;21.26;71.75;1.2
36706;0.7;22.2;14.2;0;3.2;16.08;95;3.533333
36707;35.1;18;12.8;3.2;0.2;14.12;85.25;0.7
36708;0;25.6;10;6.7;0.9;17.12;81.25;0.266667
36709;0.7;27.3;10.8;1.4;2.3;16.82;83.5;2.366667
36710;38.6;14;7;4.1;1.2;9.46;80.75;1.5
36711;0;20.1;4.2;8;1.3;10.86;74.75;0.666667
36712;0;24.6;6.4;7.4;1;14.92;80.25;0.633333
36713;0;27.4;13.8;6.5;1;18.8;83;0.9
36714;0;27.4;13.8;7.4;1.8;19.6;70;1.2
36715;0;28.6;15.1;6.3;2.2;21.32;71.5;1.233333
36716;21.4;22.8;17;0.1;2.4;18.98;96.25;0.6
36717;23.9;19.8;16.4;0;0.1;17.22;96;1.6
36718;25.2;17.3;10.4;0.7;1.3;12.38;71.25;5.533333
36719;2.7;11.8;5.6;1;1.8;7.44;73.75;4
36720;0;9.2;5.7;4.3;1.9;6.68;60.5;2.4
36721;0.1;12.4;0;8.1;1.7;5.24;73.25;0.933333
36722;0;12.8;2.8;5.8;1.3;7.8;69.5;3
36723;0;9.2;5;6.5;2.2;6.6;71.5;4.966667
36724;0;10.7;5.2;4.8;2;6.5;74;1.733333
36725;0;14.6;1.3;7.4;1.2;7.44;67.75;1.2
36726;0;11.8;3.4;8.6;1.8;7.14;55.5;3.666667
36727;0;14.4;6.7;8.7;3;8.94;64.75;1.766667
36728;0;20.1;2.8;8.5;2.6;10.2;67.5;1.033333
36729;10.2;14.8;8.8;1.7;2.7;10.86;90.5;0
36730;0.2;11.3;4.8;8.8;1.2;7.06;68.25;2.7
36731;0;15.4;2.7;8.6;1.9;7.64;74.75;1.966667
36732;0;18;3.5;8;2.2;9.76;77.25;0.433333
36733;0;16;6;8.6;1.4;9.32;75;0.7
36734;0;19;4.5;8.6;2.1;10.3;75.75;1.2
36735;0;21.2;4.9;8.2;2.4;10.72;80;1.3
36736;0;14.2;7.4;1.1;1.7;9.68;87.75;1.066667
36737;0;15.4;9.2;0.3;0.1;10.84;90.5;1.133333
36738;0.1;18;9.6;1.9;0.4;13.3;91.75;1
36739;0;23.6;11.4;6;0.5;15.92;82.25;0.433333
36740;0;24.4;12.7;7.4;1.3;16.22;80.5;1.366667
36741;0;16;8.7;5;1.6;10.62;70;2.733333
36742;0;14.4;2.5;7.9;1.6;7.9;76;1.866667
36743;0;20.2;4.7;8.6;1.4;11.08;71;0.933333
36744;0;22.5;5.7;8.7;1.8;12.88;71.75;0.766667
36745;0;25.4;8;8.6;2.2;16.02;69.75;1.1
36746;0;27.3;11.7;8.4;2.2;19.26;65.75;1.133333
36747;7.8;21.4;11.2;0;2.9;13.3;87.25;1.233333
36748;1.4;12.4;7.2;1.4;0.8;9.02;71.75;1.266667
36749;0;13;5.2;8.1;1.6;8.34;66.75;2.8
36750;0;13.6;4;3.4;1.6;8.5;80;1.5
36751;0;19.8;7.4;4;0.9;12.64;74;1.1
36752;0;18.8;10;0.8;1.9;14.46;91.25;0.866667
36753;16.4;18.8;11.6;3.5;0.3;13.88;85.5;2.2
36754;1.6;19.4;8;8.8;1.1;12.52;72.5;0.933333
36755;0;19.4;7.4;0.5;1.9;12.64;76.5;0.633333
