Date;Precipitation;MaxTemp;MinTemp;Insolation;Evaporation;AvgTemp;AvgHumidity;AvgWindSpeed;Precipitation__1;MaxTemp__1;MinTemp__1;Insolation__1;Precipitation__2;MaxTemp__2;MinTemp__2;Insolation__2
36238.0;0.0;35.2;21.6;7.6;3.6;27.56;60.75;2.1;0.0;34.0;20.2;10.3;0.0;33.0;20.0;10.0
36239.0;0.0;30.4;23.0;3.4;4.1;25.24;84.75;2.466667;0.0;35.2;21.6;7.6;0.0;34.0;20.2;10.3
36240.0;2.4;27.2;22.4;2.0;1.4;23.72;86.25;1.866667;0.0;30.4;23.0;3.4;0.0;35.2;21.6;7.6
36241.0;0.6;30.3;20.0;9.5;1.1;23.98;77.5;1.533333;2.4;27.2;22.4;2.0;0.0;30.4;23.0;3.4
36242.0;0.0;33.2;21.8;10.0;2.5;25.8;74.5;1.2;0.6;30.3;20.0;9.5;2.4;27.2;22.4;2.0
36243.0;0.0;34.4;20.0;10.4;2.9;27.4;62.25;1.6;0.0;33.2;21.8;10.0;0.6;30.3;20.0;9.5
36244.0;0.0;31.4;23.0;3.9;3.7;25.36;84.0;2.066667;0.0;34.4;20.0;10.4;0.0;33.2;21.8;10.0
36245.0;0.3;30.1;21.0;8.7;2.3;24.14;71.25;3.166667;0.0;31.4;23.0;3.9;0.0;34.4;20.0;10.4
36246.0;0.0;28.8;20.6;2.8;2.7;23.16;76.5;2.066667;0.3;30.1;21.0;8.7;0.0;31.4;23.0;3.9
36247.0;0.0;33.8;21.2;0.5;1.3;24.32;82.5;1.633333;0.0;28.8;20.6;2.8;0.3;30.1;21.0;8.7
36248.0;28.5;22.8;20.2;0.0;2.4;21.16;79.5;1.8;0.0;33.8;21.2;0.5;0.0;28.8;20.6;2.8
36249.0;0.0;26.2;16.2;8.4;1.1;19.96;72.75;1.233333;28.5;22.8;20.2;0.0;0.0;33.8;21.2;0.5
36250.0;0.0;26.2;15.8;4.1;2.5;20.52;73.75;1.033333;0.0;26.2;16.2;8.4;28.5;22.8;20.2;0.0
36251.0;2.0;20.6;17.2;0.0;2.2;18.6;96.0;3.033333;0.0;26.2;15.8;4.1;0.0;26.2;16.2;8.4
36252.0;38.4;25.2;18.0;0.1;0.3;21.26;93.75;1.466667;2.0;20.6;17.2;0.0;0.0;26.2;15.8;4.1
36253.0;49.9;23.6;20.6;0.4;0.3;21.86;92.75;2.066667;38.4;25.2;18.0;0.1;2.0;20.6;17.2;0.0
36254.0;2.1;32.5;21.8;10.0;0.7;25.64;81.5;0.433333;49.9;23.6;20.6;0.4;38.4;25.2;18.0;0.1
36255.0;10.0;30.7;20.6;5.4;1.8;24.38;81.5;1.533333;2.1;32.5;21.8;10.0;49.9;23.6;20.6;0.4
36256.0;1.2;23.6;18.6;0.0;1.7;20.0;77.25;2.466667;10.0;30.7;20.6;5.4;2.1;32.5;21.8;10.0
36257.0;3.8;19.2;15.8;0.0;1.9;17.04;93.75;1.033333;1.2;23.6;18.6;0.0;10.0;30.7;20.6;5.4
36258.0;39.1;22.8;16.4;3.3;0.2;18.4;75.25;2.3;3.8;19.2;15.8;0.0;1.2;23.6;18.6;0.0
36259.0;0.0;24.8;13.8;7.6;1.9;18.52;72.5;2.166667;39.1;22.8;16.4;3.3;3.8;19.2;15.8;0.0
36260.0;0.0;25.8;16.8;4.8;2.6;20.6;69.0;2.4;0.0;24.8;13.8;7.6;39.1;22.8;16.4;3.3
36261.0;1.6;24.4;17.0;0.6;2.9;20.72;78.25;1.3;0.0;25.8;16.8;4.8;0.0;24.8;13.8;7.6
36262.0;2.7;25.2;19.4;3.2;1.4;21.68;84.25;1.266667;1.6;24.4;17.0;0.6;0.0;25.8;16.8;4.8
36263.0;0.0;23.8;15.2;9.4;1.7;18.4;80.0;1.833333;2.7;25.2;19.4;3.2;1.6;24.4;17.0;0.6
36264.0;0.0;26.4;12.0;7.6;1.9;18.88;80.0;0.366667;0.0;23.8;15.2;9.4;2.7;25.2;19.4;3.2
36265.0;0.0;23.4;18.0;0.0;1.8;20.36;91.0;0.8;0.0;26.4;12.0;7.6;0.0;23.8;15.2;9.4
36266.0;2.9;20.8;8.4;0.0;1.1;12.7;83.75;3.533333;0.0;23.4;18.0;0.0;0.0;26.4;12.0;7.6
36267.0;7.2;16.7;9.0;8.3;1.8;12.54;59.25;6.3;2.9;20.8;8.4;0.0;0.0;23.4;18.0;0.0
36268.0;0.0;18.0;11.0;2.0;3.5;14.36;69.25;2.933333;7.2;16.7;9.0;8.3;2.9;20.8;8.4;0.0
36269.0;0.0;20.5;13.4;7.4;2.2;15.78;71.25;3.2;0.0;18.0;11.0;2.0;7.2;16.7;9.0;8.3
36270.0;0.0;21.9;11.0;9.6;1.9;15.14;77.75;2.1;0.0;20.5;13.4;7.4;0.0;18.0;11.0;2.0
36271.0;0.0;24.3;9.4;9.6;1.6;15.66;80.0;0.866667;0.0;21.9;11.0;9.6;0.0;20.5;13.4;7.4
36272.0;0.0;25.8;13.6;9.7;1.6;17.88;78.0;1.733333;0.0;24.3;9.4;9.6;0.0;21.9;11.0;9.6
36273.0;0.0;29.6;13.7;8.5;1.4;20.7;80.25;0.733333;0.0;25.8;13.6;9.7;0.0;24.3;9.4;9.6
36274.0;0.0;24.0;18.6;0.7;2.2;20.04;86.75;1.6;0.0;29.6;13.7;8.5;0.0;25.8;13.6;9.7
36275.0;0.0;24.0;16.8;4.6;1.2;18.88;79.25;2.266667;0.0;24.0;18.6;0.7;0.0;29.6;13.7;8.5
36276.0;0.0;24.8;16.0;9.3;1.7;19.24;75.75;2.3;0.0;24.0;16.8;4.6;0.0;24.0;18.6;0.7
36277.0;0.0;25.8;15.4;6.7;1.9;19.6;80.75;1.766667;0.0;24.8;16.0;9.3;0.0;24.0;16.8;4.6
36278.0;0.0;25.4;17.8;1.7;1.8;20.76;84.5;0.233333;0.0;25.8;15.4;6.7;0.0;24.8;16.0;9.3
36279.0;1.3;23.4;18.0;2.8;3.2;19.32;84.75;1.3;0.0;25.4;17.8;1.7;0.0;25.8;15.4;6.7
36280.0;0.0;23.1;14.6;7.3;1.5;16.96;75.0;0.8;1.3;23.4;18.0;2.8;0.0;25.4;17.8;1.7
36281.0;0.0;25.2;11.8;8.5;1.7;17.64;78.0;0.866667;0.0;23.1;14.6;7.3;1.3;23.4;18.0;2.8
36282.0;0.0;29.6;14.4;8.5;1.4;20.36;75.0;0.433333;0.0;25.2;11.8;8.5;0.0;23.1;14.6;7.3
36283.0;0.0;29.3;14.0;8.5;2.1;20.34;74.25;0.1;0.0;29.6;14.4;8.5;0.0;25.2;11.8;8.5
36284.0;0.0;28.0;15.6;5.5;2.9;21.08;73.0;0.966667;0.0;29.3;14.0;8.5;0.0;29.6;14.4;8.5
36285.0;0.2;22.2;19.0;0.1;2.2;19.92;91.0;0.333333;0.0;28.0;15.6;5.5;0.0;29.3;14.0;8.5
36286.0;3.8;22.4;17.4;2.1;0.6;18.56;89.75;0.9;0.2;22.2;19.0;0.1;0.0;28.0;15.6;5.5
36287.0;0.9;21.1;13.0;8.4;0.9;16.98;65.5;2.6;3.8;22.4;17.4;2.1;0.2;22.2;19.0;0.1
36288.0;0.0;22.0;14.4;8.5;2.9;16.42;67.75;1.733333;0.9;21.1;13.0;8.4;3.8;22.4;17.4;2.1
36289.0;0.0;21.4;8.6;8.5;2.1;14.6;75.75;1.166667;0.0;22.0;14.4;8.5;0.9;21.1;13.0;8.4
36290.0;0.0;24.2;13.8;5.4;1.9;18.3;77.75;0.266667;0.0;21.4;8.6;8.5;0.0;22.0;14.4;8.5
36291.0;0.0;25.8;14.0;6.2;1.9;19.16;76.0;0.766667;0.0;24.2;13.8;5.4;0.0;21.4;8.6;8.5
36292.0;0.0;21.4;15.4;5.2;1.7;16.9;72.0;2.2;0.0;25.8;14.0;6.2;0.0;24.2;13.8;5.4
36293.0;0.0;20.4;12.0;8.0;2.0;15.2;78.75;1.8;0.0;21.4;15.4;5.2;0.0;25.8;14.0;6.2
36294.0;0.0;21.5;10.0;5.5;1.5;14.86;78.75;1.766667;0.0;20.4;12.0;8.0;0.0;21.4;15.4;5.2
36295.0;0.0;23.4;10.0;8.2;1.7;15.68;77.0;0.366667;0.0;21.5;10.0;5.5;0.0;20.4;12.0;8.0
36296.0;0.0;24.4;10.0;8.6;1.8;16.48;73.5;0.566667;0.0;23.4;10.0;8.2;0.0;21.5;10.0;5.5
36297.0;0.0;25.2;12.2;6.1;2.3;17.0;81.25;0.533333;0.0;24.4;10.0;8.6;0.0;23.4;10.0;8.2
36298.0;0.3;20.5;14.0;8.0;1.5;16.18;82.25;1.733333;0.0;25.2;12.2;6.1;0.0;24.4;10.0;8.6
36299.0;1.5;16.0;9.8;4.8;1.5;11.5;71.0;3.233333;0.3;20.5;14.0;8.0;0.0;25.2;12.2;6.1
36300.0;4.8;19.2;9.0;6.0;2.0;14.16;73.25;2.366667;1.5;16.0;9.8;4.8;0.3;20.5;14.0;8.0
36301.0;0.0;17.5;7.7;5.2;2.0;12.84;76.0;1.566667;4.8;19.2;9.0;6.0;1.5;16.0;9.8;4.8
36302.0;0.0;17.8;12.2;1.8;1.5;14.2;81.75;0.866667;0.0;17.5;7.7;5.2;4.8;19.2;9.0;6.0
36303.0;0.0;20.6;10.0;6.1;0.9;14.24;83.75;0.6;0.0;17.8;12.2;1.8;0.0;17.5;7.7;5.2
36304.0;0.0;19.4;13.0;6.1;1.4;14.5;74.25;0.933333;0.0;20.6;10.0;6.1;0.0;17.8;12.2;1.8
36305.0;0.0;20.0;7.8;7.4;1.5;13.72;76.5;2.1;0.0;19.4;13.0;6.1;0.0;20.6;10.0;6.1
36306.0;16.5;18.0;14.2;0.0;1.7;16.6;93.0;0.5;0.0;20.0;7.8;7.4;0.0;19.4;13.0;6.1
36307.0;29.5;19.6;13.0;7.9;0.3;14.4;84.75;1.233333;16.5;18.0;14.2;0.0;0.0;20.0;7.8;7.4
36308.0;0.0;18.4;10.0;0.0;0.7;15.62;79.75;2.7;29.5;19.6;13.0;7.9;16.5;18.0;14.2;0.0
36309.0;52.4;18.4;14.2;4.4;1.0;15.98;78.75;5.433333;0.0;18.4;10.0;0.0;29.5;19.6;13.0;7.9
36310.0;1.0;16.8;11.4;4.1;2.0;13.32;75.25;3.466667;52.4;18.4;14.2;4.4;0.0;18.4;10.0;0.0
36311.0;0.0;17.0;9.2;5.0;1.9;11.24;85.25;1.2;1.0;16.8;11.4;4.1;52.4;18.4;14.2;4.4
36312.0;0.0;18.8;7.2;8.3;0.8;12.0;82.25;0.433333;0.0;17.0;9.2;5.0;1.0;16.8;11.4;4.1
36313.0;0.0;17.2;9.0;0.7;1.3;13.32;81.5;0.633333;0.0;18.8;7.2;8.3;0.0;17.0;9.2;5.0
36314.0;0.0;18.8;12.2;5.5;1.1;14.2;81.0;1.7;0.0;17.2;9.0;0.7;0.0;18.8;7.2;8.3
36315.0;0.0;14.8;7.6;7.6;2.1;9.44;68.25;1.6;0.0;18.8;12.2;5.5;0.0;17.2;9.0;0.7
36316.0;0.0;14.6;6.0;6.8;1.6;9.04;80.75;0.766667;0.0;14.8;7.6;7.6;0.0;18.8;12.2;5.5
36317.0;0.0;15.2;4.4;7.7;1.2;8.24;82.25;0.966667;0.0;14.6;6.0;6.8;0.0;14.8;7.6;7.6
36318.0;0.0;18.3;4.6;7.7;1.0;10.58;81.0;1.366667;0.0;15.2;4.4;7.7;0.0;14.6;6.0;6.8
36319.0;0.0;22.2;9.4;7.7;1.3;15.2;77.5;1.733333;0.0;18.3;4.6;7.7;0.0;15.2;4.4;7.7
36320.0;6.2;17.5;15.0;0.0;2.2;16.2;95.75;2.4;0.0;22.2;9.4;7.7;0.0;18.3;4.6;7.7
36321.0;95.1;17.0;9.4;7.5;0.2;11.44;69.25;4.1;6.2;17.5;15.0;0.0;0.0;22.2;9.4;7.7
36322.0;0.0;17.0;6.0;8.1;2.5;9.82;69.75;1.233333;95.1;17.0;9.4;7.5;6.2;17.5;15.0;0.0
36323.0;0.0;13.6;6.4;0.0;2.2;9.24;87.75;0.766667;0.0;17.0;6.0;8.1;95.1;17.0;9.4;7.5
36324.0;0.0;16.7;4.6;5.3;0.7;9.54;90.0;0.433333;0.0;13.6;6.4;0.0;0.0;17.0;6.0;8.1
36325.0;0.0;20.4;7.0;6.9;0.7;12.08;85.5;0.433333;0.0;16.7;4.6;5.3;0.0;13.6;6.4;0.0
36326.0;0.0;21.3;8.8;7.2;1.0;14.34;83.25;0.7;0.0;20.4;7.0;6.9;0.0;16.7;4.6;5.3
36327.0;0.0;22.2;12.0;3.4;1.0;15.92;83.5;0.6;0.0;21.3;8.8;7.2;0.0;20.4;7.0;6.9
36328.0;0.0;19.0;13.6;0.0;1.0;15.72;88.75;2.266667;0.0;22.2;12.0;3.4;0.0;21.3;8.8;7.2
36329.0;20.9;16.8;15.0;0.0;1.5;15.7;94.5;0.433333;0.0;19.0;13.6;0.0;0.0;22.2;12.0;3.4
36330.0;1.1;18.0;14.8;0.1;0.5;16.08;93.0;0.266667;20.9;16.8;15.0;0.0;0.0;19.0;13.6;0.0
36331.0;0.6;22.2;14.0;4.8;0.2;16.94;86.5;2.433333;1.1;18.0;14.8;0.1;20.9;16.8;15.0;0.0
36332.0;0.0;22.2;15.1;4.3;0.6;17.06;86.0;1.4;0.6;22.2;14.0;4.8;1.1;18.0;14.8;0.1
36333.0;0.0;20.4;13.5;1.6;1.1;15.26;89.5;0.4;0.0;22.2;15.1;4.3;0.6;22.2;14.0;4.8
36334.0;0.0;20.2;10.0;5.4;0.6;14.16;89.0;0.866667;0.0;20.4;13.5;1.6;0.0;22.2;15.1;4.3
36335.0;0.0;18.6;13.0;0.4;0.6;15.28;90.0;0.966667;0.0;20.2;10.0;5.4;0.0;20.4;13.5;1.6
36336.0;0.0;21.0;13.0;2.9;0.6;15.18;86.75;1.533333;0.0;18.6;13.0;0.4;0.0;20.2;10.0;5.4
36337.0;0.0;21.8;11.2;7.8;0.8;14.8;84.0;2.3;0.0;21.0;13.0;2.9;0.0;18.6;13.0;0.4
36338.0;2.0;18.0;11.4;0.0;1.1;16.16;95.75;0.433333;0.0;21.8;11.2;7.8;0.0;21.0;13.0;2.9
36339.0;25.5;25.6;15.4;1.0;0.1;19.44;83.75;0.533333;2.0;18.0;11.4;0.0;0.0;21.8;11.2;7.8
36340.0;0.5;21.8;12.4;0.0;2.7;15.32;81.0;7.466667;25.5;25.6;15.4;1.0;2.0;18.0;11.4;0.0
36341.0;0.2;15.0;9.4;3.3;2.5;10.88;86.25;1.9;0.5;21.8;12.4;0.0;25.5;25.6;15.4;1.0
36342.0;0.0;18.2;8.0;7.5;0.7;13.08;81.0;2.533333;0.2;15.0;9.4;3.3;0.5;21.8;12.4;0.0
36343.0;0.3;16.8;13.0;0.0;1.2;14.92;92.75;0.433333;0.0;18.2;8.0;7.5;0.2;15.0;9.4;3.3
36344.0;36.8;16.0;12.0;0.0;0.3;13.46;84.75;1.7;0.3;16.8;13.0;0.0;0.0;18.2;8.0;7.5
36345.0;3.5;14.2;9.4;6.4;1.0;10.68;71.5;1.733333;36.8;16.0;12.0;0.0;0.3;16.8;13.0;0.0
36346.0;0.0;15.6;8.0;6.3;1.5;10.4;79.75;1.766667;3.5;14.2;9.4;6.4;36.8;16.0;12.0;0.0
36347.0;0.0;20.1;7.4;5.5;1.1;13.18;81.25;1.033333;0.0;15.6;8.0;6.3;3.5;14.2;9.4;6.4
36348.0;0.4;19.9;13.0;3.7;1.4;15.34;87.0;0.866667;0.0;20.1;7.4;5.5;0.0;15.6;8.0;6.3
36349.0;0.0;16.4;13.4;0.7;1.0;14.24;83.75;1.633333;0.4;19.9;13.0;3.7;0.0;20.1;7.4;5.5
36350.0;0.0;17.2;12.0;0.0;1.0;14.08;84.25;1.466667;0.0;16.4;13.4;0.7;0.4;19.9;13.0;3.7
36351.0;0.0;21.8;13.4;8.2;1.0;16.56;77.25;2.633333;0.0;17.2;12.0;0.0;0.0;16.4;13.4;0.7
36352.0;0.0;23.0;13.4;8.1;2.2;16.96;75.0;1.533333;0.0;21.8;13.4;8.2;0.0;17.2;12.0;0.0
36353.0;0.0;25.0;11.8;8.1;2.2;17.2;75.0;0.6;0.0;23.0;13.4;8.1;0.0;21.8;13.4;8.2
36354.0;0.0;23.8;12.6;8.2;4.0;16.56;76.75;0.966667;0.0;25.0;11.8;8.1;0.0;23.0;13.4;8.1
36355.0;0.0;25.5;11.0;7.5;2.7;17.22;67.75;1.366667;0.0;23.8;12.6;8.2;0.0;25.0;11.8;8.1
36356.0;0.0;25.5;14.8;5.6;2.8;18.74;77.75;0.8;0.0;25.5;11.0;7.5;0.0;23.8;12.6;8.2
36357.0;6.6;18.2;8.9;0.0;2.1;11.44;93.25;1.966667;0.0;25.5;14.8;5.6;0.0;25.5;11.0;7.5
36358.0;14.7;13.2;8.0;3.0;0.4;9.42;80.0;1.3;6.6;18.2;8.9;0.0;0.0;25.5;14.8;5.6
36359.0;0.0;11.4;6.0;0.0;1.1;9.48;95.0;1.6;14.7;13.2;8.0;3.0;6.6;18.2;8.9;0.0
36360.0;14.4;13.4;11.0;0.0;0.1;12.64;96.25;0.233333;0.0;11.4;6.0;0.0;14.7;13.2;8.0;3.0
36361.0;52.0;16.6;13.2;0.9;0.1;14.64;80.25;3.866667;14.4;13.4;11.0;0.0;0.0;11.4;6.0;0.0
36362.0;0.2;16.4;11.0;2.1;1.7;13.12;86.0;2.6;52.0;16.6;13.2;0.9;14.4;13.4;11.0;0.0
36363.0;0.0;16.8;10.8;7.2;0.8;12.16;82.75;1.3;0.2;16.4;11.0;2.1;52.0;16.6;13.2;0.9
36364.0;0.0;17.9;6.5;7.9;1.0;11.72;85.25;1.1;0.0;16.8;10.8;7.2;0.2;16.4;11.0;2.1
36365.0;0.0;16.6;9.0;3.6;0.6;11.52;90.75;1.533333;0.0;17.9;6.5;7.9;0.0;16.8;10.8;7.2
36366.0;0.0;24.2;8.2;8.7;0.4;15.16;82.75;0.8;0.0;16.6;9.0;3.6;0.0;17.9;6.5;7.9
36367.0;0.0;21.4;11.4;1.1;1.3;16.28;89.5;0.966667;0.0;24.2;8.2;8.7;0.0;16.6;9.0;3.6
36368.0;20.1;17.8;14.6;0.0;0.7;15.6;92.75;1.733333;0.0;21.4;11.4;1.1;0.0;24.2;8.2;8.7
36369.0;0.0;20.0;14.0;8.3;0.3;15.74;80.0;3.966667;20.1;17.8;14.6;0.0;0.0;21.4;11.4;1.1
36370.0;0.0;24.4;14.0;4.8;2.0;18.48;80.25;1.066667;0.0;20.0;14.0;8.3;20.1;17.8;14.6;0.0
36371.0;7.7;19.2;10.0;4.4;1.9;12.16;87.25;3.333333;0.0;24.4;14.0;4.8;0.0;20.0;14.0;8.3
36372.0;12.2;15.8;6.8;8.6;1.0;10.0;77.25;1.2;7.7;19.2;10.0;4.4;0.0;24.4;14.0;4.8
36373.0;0.0;20.0;4.8;8.6;1.1;11.08;76.0;0.5;12.2;15.8;6.8;8.6;7.7;19.2;10.0;4.4
36374.0;0.0;21.9;7.4;8.6;1.4;13.22;66.0;0.233333;0.0;20.0;4.8;8.6;12.2;15.8;6.8;8.6
36375.0;0.0;19.8;8.0;7.9;1.6;13.16;84.25;1.833333;0.0;21.9;7.4;8.6;0.0;20.0;4.8;8.6
36376.0;0.0;24.2;8.4;8.3;1.0;14.42;79.75;0.466667;0.0;19.8;8.0;7.9;0.0;21.9;7.4;8.6
36377.0;0.0;26.6;10.4;8.6;2.0;17.32;71.0;0.833333;0.0;24.2;8.4;8.3;0.0;19.8;8.0;7.9
36378.0;0.0;29.7;12.8;7.5;2.6;20.34;64.0;1.366667;0.0;26.6;10.4;8.6;0.0;24.2;8.4;8.3
36379.0;3.0;21.6;11.0;0.2;4.4;14.68;83.25;1.933333;0.0;29.7;12.8;7.5;0.0;26.6;10.4;8.6
36380.0;21.5;14.4;5.2;8.8;1.0;9.16;70.75;2.0;3.0;21.6;11.0;0.2;0.0;29.7;12.8;7.5
36381.0;0.0;18.8;4.2;7.2;2.2;10.92;71.75;1.1;21.5;14.4;5.2;8.8;3.0;21.6;11.0;0.2
36382.0;0.0;26.1;7.8;7.9;2.3;15.78;73.75;0.866667;0.0;18.8;4.2;7.2;21.5;14.4;5.2;8.8
36383.0;0.0;29.2;14.4;8.3;2.9;20.62;73.25;0.466667;0.0;26.1;7.8;7.9;0.0;18.8;4.2;7.2
36384.0;0.0;21.8;14.6;0.2;2.4;16.44;84.25;2.866667;0.0;29.2;14.4;8.3;0.0;26.1;7.8;7.9
36385.0;5.3;14.6;9.8;0.0;0.7;11.04;72.5;2.833333;0.0;21.8;14.6;0.2;0.0;29.2;14.4;8.3
36386.0;0.9;13.2;4.0;8.9;1.8;8.04;53.5;4.366667;5.3;14.6;9.8;0.0;0.0;21.8;14.6;0.2
36387.0;0.8;13.8;5.4;3.8;2.6;9.24;74.5;2.533333;0.9;13.2;4.0;8.9;5.3;14.6;9.8;0.0
36388.0;1.4;17.0;7.6;8.0;1.2;11.64;71.75;3.5;0.8;13.8;5.4;3.8;0.9;13.2;4.0;8.9
36389.0;0.0;20.1;8.4;8.8;2.4;14.18;63.0;2.333333;1.4;17.0;7.6;8.0;0.8;13.8;5.4;3.8
36390.0;0.0;22.9;7.8;9.1;2.5;14.68;72.25;1.533333;0.0;20.1;8.4;8.8;1.4;17.0;7.6;8.0
36391.0;0.0;25.4;11.2;9.1;2.0;17.52;72.5;1.266667;0.0;22.9;7.8;9.1;0.0;20.1;8.4;8.8
36392.0;0.0;28.4;12.2;8.5;2.5;18.98;71.25;0.7;0.0;25.4;11.2;9.1;0.0;22.9;7.8;9.1
36393.0;0.0;29.3;16.0;9.1;3.0;21.7;63.75;1.766667;0.0;28.4;12.2;8.5;0.0;25.4;11.2;9.1
36394.0;0.0;22.1;15.5;0.0;4.0;17.12;87.75;2.866667;0.0;29.3;16.0;9.1;0.0;28.4;12.2;8.5
36395.0;0.2;16.8;15.2;0.0;1.5;15.92;90.0;2.8;0.0;22.1;15.5;0.0;0.0;29.3;16.0;9.1
36396.0;0.0;24.9;15.8;6.0;0.2;18.46;82.75;2.5;0.2;16.8;15.2;0.0;0.0;22.1;15.5;0.0
36397.0;0.0;26.4;13.0;8.1;1.3;18.7;72.25;1.533333;0.0;24.9;15.8;6.0;0.2;16.8;15.2;0.0
36398.0;0.0;20.0;12.4;9.9;2.9;14.84;69.5;2.566667;0.0;26.4;13.0;8.1;0.0;24.9;15.8;6.0
36399.0;0.2;14.0;10.8;0.0;2.5;12.62;93.0;0.766667;0.0;20.0;12.4;9.9;0.0;26.4;13.0;8.1
36400.0;38.1;19.4;13.0;0.1;0.1;15.96;88.5;1.333333;0.2;14.0;10.8;0.0;0.0;20.0;12.4;9.9
36401.0;0.0;20.8;14.6;0.0;0.7;16.52;88.25;0.233333;38.1;19.4;13.0;0.1;0.2;14.0;10.8;0.0
36402.0;0.2;27.6;13.2;1.0;0.5;20.28;78.0;0.1;0.0;20.8;14.6;0.0;38.1;19.4;13.0;0.1
36403.0;0.0;29.2;19.8;0.0;2.6;22.8;67.5;2.066667;0.2;27.6;13.2;1.0;0.0;20.8;14.6;0.0
36404.0;3.5;22.4;17.3;0.0;3.0;19.24;90.0;2.7;0.0;29.2;19.8;0.0;0.2;27.6;13.2;1.0
36405.0;15.0;21.6;17.1;0.0;0.3;18.94;85.25;1.1;3.5;22.4;17.3;0.0;0.0;29.2;19.8;0.0
36406.0;8.6;19.3;15.3;0.0;0.4;17.12;90.5;1.866667;15.0;21.6;17.1;0.0;3.5;22.4;17.3;0.0
36407.0;0.0;18.9;15.2;0.0;0.5;17.28;92.5;1.433333;8.6;19.3;15.3;0.0;15.0;21.6;17.1;0.0
36408.0;11.9;21.2;17.2;0.0;0.2;18.42;91.5;1.1;0.0;18.9;15.2;0.0;8.6;19.3;15.3;0.0
36409.0;5.6;28.2;16.5;8.2;0.8;20.86;71.0;0.933333;11.9;21.2;17.2;0.0;0.0;18.9;15.2;0.0
36410.0;0.0;34.0;18.3;0.0;2.4;23.54;64.25;3.2;5.6;28.2;16.5;8.2;11.9;21.2;17.2;0.0
36411.0;33.8;21.0;11.4;0.0;3.3;14.14;91.25;2.033333;0.0;34.0;18.3;0.0;5.6;28.2;16.5;8.2
36412.0;3.4;19.8;7.9;7.6;1.5;13.14;75.5;1.7;33.8;21.0;11.4;0.0;0.0;34.0;18.3;0.0
36413.0;0.0;19.6;7.8;10.2;2.2;12.96;67.5;1.7;3.4;19.8;7.9;7.6;33.8;21.0;11.4;0.0
36414.0;0.0;19.6;7.2;9.5;3.0;13.84;64.75;3.433333;0.0;19.6;7.8;10.2;3.4;19.8;7.9;7.6
36415.0;0.0;24.2;13.4;10.2;3.0;17.74;74.5;1.866667;0.0;19.6;7.2;9.5;0.0;19.6;7.8;10.2
36416.0;0.0;27.0;16.0;7.0;3.0;20.14;79.0;2.1;0.0;24.2;13.4;10.2;0.0;19.6;7.2;9.5
36417.0;5.6;20.6;14.6;0.0;2.3;16.46;91.5;2.866667;0.0;27.0;16.0;7.0;0.0;24.2;13.4;10.2
36418.0;13.1;19.8;11.0;8.5;0.2;14.98;60.5;2.8;5.6;20.6;14.6;0.0;0.0;27.0;16.0;7.0
36419.0;0.0;24.2;8.7;10.4;3.7;16.3;66.25;1.366667;13.1;19.8;11.0;8.5;5.6;20.6;14.6;0.0
36420.0;0.0;23.0;13.0;10.3;4.4;16.94;75.0;2.066667;0.0;24.2;8.7;10.4;13.1;19.8;11.0;8.5
36421.0;0.0;28.0;11.1;10.3;2.3;18.98;75.75;0.7;0.0;23.0;13.0;10.3;0.0;24.2;8.7;10.4
36422.0;0.0;19.7;13.5;0.0;2.8;16.36;79.0;1.633333;0.0;28.0;11.1;10.3;0.0;23.0;13.0;10.3
36423.0;0.0;26.4;14.1;10.6;2.1;18.96;75.75;0.566667;0.0;19.7;13.5;0.0;0.0;28.0;11.1;10.3
36424.0;0.0;21.0;13.5;4.4;2.3;16.44;84.75;2.633333;0.0;26.4;14.1;10.6;0.0;19.7;13.5;0.0
36425.0;0.0;21.0;12.6;9.8;1.4;16.08;64.75;4.466667;0.0;21.0;13.5;4.4;0.0;26.4;14.1;10.6
36426.0;0.0;20.8;12.9;9.0;4.1;15.92;62.0;4.2;0.0;21.0;12.6;9.8;0.0;21.0;13.5;4.4
36427.0;0.0;22.8;11.2;10.5;4.5;16.4;63.75;3.566667;0.0;20.8;12.9;9.0;0.0;21.0;12.6;9.8
36428.0;0.0;23.7;10.8;8.0;4.0;17.08;70.0;1.2;0.0;22.8;11.2;10.5;0.0;20.8;12.9;9.0
36429.0;0.0;22.8;12.5;2.0;2.4;17.14;78.25;0.533333;0.0;23.7;10.8;8.0;0.0;22.8;11.2;10.5
36430.0;0.6;21.6;15.2;4.6;1.8;17.04;73.25;3.233333;0.0;22.8;12.5;2.0;0.0;23.7;10.8;8.0
36431.0;0.0;24.0;14.3;1.2;2.3;19.18;82.75;1.333333;0.6;21.6;15.2;4.6;0.0;22.8;12.5;2.0
36432.0;6.8;19.5;11.4;3.4;1.4;14.32;72.0;3.166667;0.0;24.0;14.3;1.2;0.6;21.6;15.2;4.6
36433.0;0.0;23.7;6.8;10.5;2.1;15.52;69.75;1.4;6.8;19.5;11.4;3.4;0.0;24.0;14.3;1.2
36434.0;0.6;17.2;12.5;0.0;2.4;14.2;95.0;1.6;0.0;23.7;6.8;10.5;6.8;19.5;11.4;3.4
36435.0;36.0;17.4;11.4;7.2;0.6;13.0;66.25;2.2;0.6;17.2;12.5;0.0;0.0;23.7;6.8;10.5
36436.0;0.0;15.4;8.0;10.7;3.3;10.64;63.25;2.566667;36.0;17.4;11.4;7.2;0.6;17.2;12.5;0.0
